0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7496432065963745,0.7381791472434998,8.303331355818955e-08,0.7706893682479858,0.7156955003738403,-0.009334338828921318,0.8013750314712524,0.7150672078132629,-0.008653531782329082,0.8266305923461914,0.7180806994438171,-0.0064488183706998825,0.8473168015480042,0.7141971588134766,-0.002988211577758193,0.8110048174858093,0.7560757994651794,0.007530933246016502,0.8385450839996338,0.7626631259918213,0.010283764451742172,0.8529260754585266,0.7585167288780212,0.010349063202738762,0.8606510162353516,0.752322793006897,0.010591784492135048,0.8088223338127136,0.7664178013801575,0.012783625163137913,0.8347294330596924,0.7723409533500671,0.01766274869441986,0.8488313555717468,0.7676138877868652,0.016474319621920586,0.8589968681335449,0.7611533403396606,0.01477489061653614,0.8065695762634277,0.7703412175178528,0.016237778589129448,0.8304353952407837,0.7750043869018555,0.02001514844596386,0.8433539867401123,0.7718102931976318,0.018809495493769646,0.8532148599624634,0.7653527855873108,0.017207184806466103,0.8054131865501404,0.7694582343101501,0.018627680838108063,0.8266814947128296,0.7729074954986572,0.021901363506913185,0.8386610746383667,0.7718637585639954,0.02266346849501133,0.8473180532455444,0.767423152923584,0.022778373211622238
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
