0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5079095959663391,0.3524280786514282,5.938636604696512e-07,0.46722179651260376,0.4299403727054596,-0.01186056062579155,0.42928487062454224,0.47983357310295105,-0.04101079702377319,0.39379122853279114,0.4818917512893677,-0.05965703725814819,0.3596787452697754,0.4808792769908905,-0.08083873987197876,0.4324895739555359,0.4680154621601105,-0.14785635471343994,0.38127458095550537,0.482272744178772,-0.20864923298358917,0.33805471658706665,0.47139933705329895,-0.2460585981607437,0.2997269630432129,0.4614684581756592,-0.2691159248352051,0.43716344237327576,0.39742422103881836,-0.1531902253627777,0.372430682182312,0.40765178203582764,-0.21591968834400177,0.32102325558662415,0.41118496656417847,-0.24843060970306396,0.27997177839279175,0.41165873408317566,-0.27305442094802856,0.43875652551651,0.32755354046821594,-0.14983347058296204,0.3801041841506958,0.31188130378723145,-0.21076758205890656,0.33191320300102234,0.3143250048160553,-0.24475771188735962,0.29812169075012207,0.31153833866119385,-0.2649238407611847,0.43840596079826355,0.2591067850589752,-0.14003652334213257,0.3946494162082672,0.227105975151062,-0.18289683759212494,0.36942344903945923,0.2087317407131195,-0.2022596001625061,0.35198304057121277,0.19059504568576813,-0.21647265553474426
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
